Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
CFV,2025,5,0.6443149068,0.722335144,0.2639008782461717,1.611627482118577,1.2793191688,8.4912869869,15.990886503194563,78.054065812,4.073738901,98.11869121619456,4.676245833,0.06009727073019478,0.10344705568820821,0.04724360115756382,0.0921387403,0.0716439969,0.0604396446,28721749699.0,22842768035,2.0303206324,0.0120871742,0.4381536373,-5.070242456826279,1.722335143968776,297275000000.0,12650000.0,16.5547037392,1.4581533426,0.7821038207,-2.4008539876,1419.5361252173914,16116.2748211858,14.2981512582,year,CFV
CFV,2024,5,0.1223591323,0.3075042954,0.1921566355801702,1.4696738695968379,1.1242908337,8.2875540477,11.05831697803382,138.1378718678,1.5977989259,150.7939877717338,2.6422877019,0.18009290141328843,0.23471642612457505,0.1601501178207255,0.2896123708,0.2534677031,0.1800553095,59580311988.0,52889075062,3.2289699931,0.1159786735,0.265283701,-40.5115216353493,1.3075042954060343,250470000000.0,12650000.0,5.3254839009,1.3472376702,0.8528768742,1.4593996495,3717.971994387352,14696.7386959684,4.4758978728,year,CFV
CFV,2023,5,0.8937297455,1.0113425936,0.2530732332696438,1.0978766701581029,1.8636981386,12.6353196511,12.29581210164781,80.4906267236,4.5569262237,97.34336504894782,4.5346895018,0.0017937293142366358,0.047894448179310614,0.007751624784967161,0.0257818348,0.0031102644,0.0144466887,6815216980.0,818011464,1.5694374688,0.0047451465,0.1802020252,-0.39046461074194094,2.0113425935790876,320045000000.0,12650000.0,90.534856928,2.3044482762,0.7017922409,-4.7416665686,279.4503781027668,10978.766701581,65.0765519474,year,CFV
CFV,2022,5,0.3509935868,0.5521090523,0.27365138614164425,1.069931632347826,2.2887516267,11.5218933888,8.104752371450505,42.0369470528,5.5339300381,55.67562946235051,8.6828379697,-0.00820583263615648,0.04011528674582835,0.0029982568447602573,0.0098252489,-0.0204221436,0.0067189471,2254413972.0,-3698208148,1.9462286334,0.0156510202,0.3273789657,2.8008459447969156,1.5519736822415622,294745000000.0,12650000.0,222.7794856589,2.1781634048,0.6540000031,-15.2105349502,106.81863019762847,10697.0854201581,151.3049814114,year,CFV
CFV,2021,5,0.1946297092,0.3716438727,0.30741837898556607,1.0592497693280631,1.7575956938,8.6523118657,3.5202014584233274,65.0645009617,1.7562955797,70.34099799982333,5.609817867,0.011012382360762829,0.07429778633350385,0.016759211981430294,0.0450136798,0.024214342,0.0294559188,9552944802.0,3876099229,2.3204795004,0.0223991715,0.4217338964,-3.081363037939676,1.3716438726525924,192280000000.0,12650000.0,32.5961955676,1.434977891,0.5462865513,4.5454003056,466.31208750988145,10592.4976932806,22.7449513982,year,CFV
CFV,2020,5,0.5238956492,0.6919061411,0.31357310071471306,1.012618560577075,0.9744998798,5.2579839515,0.10472920979519128,152.3515509832,0.1441181124,152.6003983053952,2.3957747568,0.012981697100909512,0.09688093157489487,0.02454026373239969,0.0404610624,0.0140454061,0.0239144841,2741737911.0,2741737911,1.5814817848,0.006496114,0.1655580853,-4.115832808923557,1.6919061411244132,269445000000.0,12650000.0,51.9872012409,2.1034573954,1.2757796292,-9.6719409938,409.7162280632411,10126.1856057708,122.5456534029,year,CFV
CFV,2018,5,0.0,0.2264144296,0.508308726555053,1.0328964936837945,1.1566642822,2.8362830954,8.032339752103729,49.6681748581,8.7366105766,66.43712518680374,7.3487701339,0.08046061270947352,0.1589876132243001,0.0691661066700638,0.1012219658,0.1159899363,0.0800019651,16397970083.0,15155408213,2.7536299986,0.1645822058,0.7016992855,-26.17950914032553,1.2264144296203814,278308795741.0,13066141.0,21.3623634037,2.13,1.4775515059,39.910468711,997.0806609235275,10000.0,16.6752259966,year,CFV
CFV,2017,5,0.0462579703,0.3052698417,0.5238853846014178,1.0020000592806324,0.7754363477,1.7001447781,2.6754808495337534,79.4670537724,0.0,82.14253462193376,4.593098431,0.1158522980305862,0.25465718199626486,0.10646785386488913,0.1028194251,0.1081532031,0.0825590438,19666927412.0,14342882422,2.0819634879,0.0844198878,0.3375736144,-107.16135253424294,1.3052698417061643,269983905973.0,12675301.0,20.482718242,2.13,2.1807510525,25.5957964705,1039.9010193919655,10000.0,13.8598523756,year,CFV
CFV,2016,5,0.0347116775,0.1868725253,0.6111904425925899,1.0248171539209485,1.4857830221,2.9057760335,0.17256909493076228,39.1427745636,0.4106274355,39.72597109403076,9.3248371908,0.04587739262272251,0.1335989437566651,0.043381967948160696,0.0751966179,0.0754242491,0.0644561914,17245834012.0,10117361260,2.6429229602,0.0778985426,0.1288001187,-16.712096844743737,1.1868725252939698,276131858038.0,12963937.0,28.8628183333,2.13,1.2521258598,13.1860986769,737.973670806947,10000.0,16.1707551844,year,CFV
CFV,2015,5,0.0314101329,0.1456079002,0.5812878353628558,0.9866777729486166,1.0506319209,2.5439274176,0.08979851056062033,77.9220986867,5.7180551022,83.72995229946062,4.6841654184,0.03518992672678938,0.12700439601251212,0.04227146410679989,0.0640801978,0.0512281893,0.0444117495,13589123164.0,6594870467,3.2194789988,1.6364916965,1.6803480179,-7.504179454332619,1.1456079002186506,265716998643.0,12474976.0,33.5416282181,2.1288912055,1.4178537333,15.9275087956,635.0318073557817,10005.2083190054,19.8271806735,year,CFV
CFV,2014,5,0.4740994617,0.7458938137,0.6107915067821993,0.9678904056205534,0.7502623031,2.1587468151,2.11255482855469,107.0823812545,11.2946318581,120.4895679411547,3.4085906171,0.1210665142927856,0.22720336869265034,0.12238255292445835,0.1473525116,0.0967477057,0.091819016,23223082854.0,17461605517,1.3366436744,0.8057615947,0.8230791486,-7.388838331318423,1.7458938137054538,260654836453.0,12237316.0,14.7667915759,2.1288696831,1.8071976516,-37.4169636468,1442.4257532452377,10005.3094694613,13.7027760397,year,CFV
CFV,2013,5,0.2579902634,0.4573582284,0.5023022085720174,0.9260293311146245,1.126606391,3.4877346059,1.879754470631947,78.3178501638,2.4898166639,82.68742129833196,4.6604956499,0.08244818535943899,0.15088951752655858,0.071788112748427,0.1266055213,0.1129523645,0.0808769466,22084104367.0,16645156190,1.7620661857,1.2334652695,1.3369955029,-7.397288496437681,1.4573582284075528,226460829332.0,10631964.0,15.6254949902,1.9332046235,1.1217247961,4.4663573347,1363.1567927619017,11017.9748903273,11.4966042989,year,CFV
CFV,2025,4,0.6443149068,0.722335144,0.2639008782461717,1.611627482118577,1.2793191688,8.4912869869,15.990886503194563,78.054065812,4.073738901,98.11869121619456,4.676245833,0.2245214348189576,0.29360336965012374,0.19662268386442186,0.0921387403,0.0716439969,0.0604396446,28721749699.0,17109274249,2.0303206324,0.0120871742,1.2310679104,-20.518681440703997,1.722335143968776,297275000000.0,12650000.0,16.5547037392,1.4581533426,0.7821038207,-2.4008539876,1184.4503842687748,16116.2748211858,10.7026718815,quarter,CFV
CFV,2025,3,0.1690583346,0.2530784679,0.17819814615314888,1.4574826470513833,1.1283629604,9.4999717917,16.686894457342465,105.1985640126,0.9085436054,122.79400207534246,3.4696291097,-0.14295225416164575,-0.033128264526412064,-0.12150159773090222,0.0733897524,0.1080291635,0.0473087403,27367686293.0,-3184133888,5.3145225093,0.1834122721,4.4454200528,14.744272449880404,1.2530784678984543,316250000000.0,12650000.0,23.1709411122,1.7152862884,0.9714853054,2.1007091868,-213.93989399209485,14574.8264705138,11.9255409243,quarter,CFV
CFV,2025,2,0.18629552100000002,0.3599609583,0.18173873864611445,1.478876636450593,1.1106466115,8.827306343,17.087705003744755,111.0670026908,0.9664991183,129.12120681284475,3.2863045833,0.049855260779722035,0.0768711728809956,0.0028528608157948375,0.1056228683,0.1273141342,0.0689970878,33082647078.0,9549480735,2.9144182307,0.0095866471,2.1907777671,-4.240070334878833,1.359960958343159,265650000000.0,12650000.0,13.7766181362,1.4199967382,0.855849666,2.3781098158,43.19752086956522,14788.7663645059,8.9927541758,quarter,CFV
CFV,2025,1,1.1906832016,1.2809313186,0.18489202019945838,1.4745568843636363,0.82846996,6.0474895133,6.889814547472735,163.0190099271,1.6084634884,171.51728796297272,2.2390026793,-0.005517005010985327,0.03286159714690236,0.006857626612512743,0.2117531726,0.0948119244,0.1428315649,43874636757.0,-496944750,1.521627348,0.0009977638,0.5968437413,0.4129963796776239,2.2809313185775615,309925000000.0,12650000.0,8.2345415755,1.6615160975,1.4196682027,1.1063041453,48.83014766798419,14745.5688436364,12.1206066219,quarter,CFV
CFV,2024,4,0.1223591323,0.3075042954,0.1921566355801702,1.4696738695968379,1.1242908337,8.2875540477,11.05831697803382,138.1378718678,1.5977989259,150.7939877717338,2.6422877019,0.7270481367886912,0.8685072745630914,0.7020026977255593,0.2896123708,0.2534677031,0.1800553095,61623885725.0,15732712842,3.2289699931,0.1159786735,2.4895933128,-929.0759999574813,1.3075042954060343,341550000000.0,12650000.0,7.2620235012,1.8371422775,1.1630139193,1.9900904311,1200.8498430039526,14696.7386959684,5.5180863106,quarter,CFV
CFV,2024,3,0.0,0.1417099017,0.21344158221671308,1.3495888852964426,1.5253536292,9.3726244762,10.501217483171413,77.0800509654,1.0939901802,88.67525862877142,4.7353367756,0.44371487807023946,0.8314875650263361,0.410342371604692,0.2176576674,0.2373301642,0.1500121412,52008549060.0,3165881887,5.5664235962,0.0625705591,4.819083569,0.0,1.1417099016809482,278300000000.0,12650000.0,8.1665487374,1.630126051,0.8031458668,4.5232090894,231.444335256917,13495.8888529644,5.3221234821,quarter,CFV
CFV,2024,2,0.0,0.1357024797,0.22493905388763114,1.326444451770751,1.956011419,11.4736902611,8.535976434911277,58.2726826146,0.8412710141,67.64993006361128,6.2636553463,0.20452147581845637,0.2459052596759167,0.19003806009137528,0.1982174138,0.2036616915,0.1352964304,40532775456.0,20341470414,5.6441617444,0.0145527244,4.896429238,-61.92782864974304,1.1357024797289987,386609300000.0,12650000.0,13.1749044105,2.3040542677,0.9113022148,4.9766845494,1494.1475547826087,13264.4445177075,9.5300681908,quarter,CFV
CFV,2024,1,0.4510166824,0.6160842586,0.2576333976262657,1.1770296962924902,2.3402374556,13.7124988448,7.170701082059761,53.0321878774,0.7272911873,60.93018014675975,6.8826125153,0.08249944098598627,0.11935714799648524,0.060521252205792984,0.0861646907,0.0645840944,0.0559997002,20312584171.0,13649009919,1.9711919451,0.0503475181,1.0995514524,-14.215832491200278,1.6160842586033342,240350000000.0,12650000.0,19.8254911765,1.614232849,0.4744055181,10.3876762176,791.5302613438735,11770.2969629249,14.916423045,quarter,CFV
CFV,2023,4,0.8937297455,1.0113425936,0.2545046667947506,1.097677245494071,1.8636981386,12.6353196511,12.29581210164781,80.4906267236,4.5569262237,97.34336504894782,4.5346895018,0.04513402888574801,0.1400127527706751,0.030029537125796674,0.0257818348,0.0031102644,0.0144466887,6815216980.0,3361353984,1.5694374688,0.0047451465,0.6415088943,-11.885833041207542,2.03496190181995,269445000000.0,12650000.0,76.221045556,1.9401086278,0.5908369459,-3.9919959648,176.79430063241108,10978.766701581,39.4726132356,quarter,CFV
CFV,2023,3,0.0,0.125750933,0.26684387379425295,1.07999781543083,2.2226577275,12.0843518779,5.230776776517381,48.7277683284,4.6261544965,58.584699601417384,7.4905954556,-0.03745396727034616,-0.0068620450260081164,-0.0212807208816909,0.0129436481,-0.0260960325,0.0088843975,-1510846479.0,-3178375353,5.8602988692,0.028515757,5.0109343675,34.16820127342253,1.1257509330406883,271975000000.0,12650000.0,152.8461137796,1.9907447675,0.6109557997,217.6673676763,-142.75889169960473,10799.9781543083,-179.7299909305,quarter,CFV
CFV,2023,2,0.2092129327,0.3650710552,0.2718551147440931,1.0942737046007904,2.5700707289,14.1080846003,4.791822159936979,43.4957955755,3.8458940538,52.13351178923698,8.3916156762,0.0006669015409766322,0.03850778705965848,0.009237462368367595,0.0601671842,0.0138314754,0.040291496,5244517169.0,121279129,2.5147355345,0.1184058114,1.4068054668,-0.1064143163942338,1.365071055170726,354200000000.0,12650000.0,42.9731639558,2.5587748186,0.6736986051,10.8060830882,132.79646213438735,10942.7370460079,71.9652732274,quarter,CFV
CFV,2023,1,0.5419415079,0.7615799064,0.2594068835178992,1.1039583516442688,2.2362796882,12.5742612585,11.704620670779537,44.324598027,4.0314815789,60.06070027667954,8.2347052483,0.00813551332568462,0.04423021533456147,0.012184655226346961,0.016982112,-0.0137744294,0.0108403971,723124944.0,934356522,1.7141175489,0.0403620019,0.776722075,-1.612470227364947,1.7615799064249575,334377450000.0,12650000.0,145.9676163358,2.3943838063,0.7075800642,-55.3379350328,110.62426039525691,11039.5835164427,561.2463587164,quarter,CFV
CFV,2022,4,0.3509935868,0.5521090523,0.2739546496231886,1.0687472348853755,2.2887516267,11.5218933888,8.104752371450505,42.0369470528,5.5339300381,55.67562946235051,8.6828379697,-0.0226812255630608,0.11544020400929884,0.007956658382548823,0.0098252489,-0.0204221436,0.0067189471,2254413972.0,-1442493041,1.9462286334,0.0156510202,1.0774772213,2.8170264458055203,1.5708253195591693,366989150000.0,12650000.0,277.3843630237,2.7120471475,0.8143001756,-18.9387480446,40.002524110671935,10697.0854201581,165.1975999317,quarter,CFV
CFV,2022,3,0.0936859635,0.2690976843,0.2833824372504359,1.0647469824743083,2.0481326294,10.39679996,16.25980656354452,36.3308328935,1.0793320626,53.66997151964452,10.0465629585,0.01633133380790048,0.039132493548403965,0.02814741674898942,-0.0046166179,-0.0340180641,-0.003074489,-2531138845.0,2702053489,2.9439512798,0.2100860346,2.2586966325,-7.834647513863007,1.2690976843394979,242880000000.0,12650000.0,-394.6408429956,1.8032453077,0.5924025286,87.7234633828,368.14618466403164,10647.4698247431,-98.1039139427,quarter,CFV
CFV,2022,2,0.4832715535,0.6607895833,0.2991127777500134,1.027932364,1.7869819851,9.2423120471,18.90271709236478,41.5226787007,1.2432938462,61.66868963926478,8.7903770041,-0.04010420377491451,-0.004198203688680332,-0.033200260300329236,-0.0022046229,-0.0110303629,-0.0014415072,3830073977.0,-5160009742,1.7533873228,0.0849516384,1.3235619365,4.493831552024253,1.6607895833290678,507265000000.0,12650000.0,-1723.2776326455,3.9010348739,1.3901187122,-116.2985496617,-337.6848575494071,10279.32364,146.9896211532,quarter,CFV
CFV,2022,1,0.5339554779,0.7081875803,0.29846020478990737,1.0617008497549407,1.6864334376,8.6524233537,16.222738822578137,50.4547842796,2.225616611,68.90313971317813,7.2341999914,0.0034994905576107072,0.0493204227759381,0.003335261853342165,0.037448948,0.0137869249,0.0246309242,8612590947.0,325329149,1.7066954378,0.0624406277,1.109170807,-1.4787566862347328,1.7081875802889337,117645000000.0,12650000.0,23.5055714892,0.8759529581,0.3433067309,24.14626176,24.510804268774702,10617.0084975494,21.3114747348,quarter,CFV
CFV,2021,4,0.1946297092,0.3716438727,0.3024203284714357,1.06098549543083,1.7575956938,8.6523118657,3.5202014584233274,65.0645009617,1.7562955797,70.34099799982333,5.609817867,-0.12564779507274815,0.38682351665534653,-0.05721801923294014,0.0450136798,0.024214342,0.0294559188,9552944802.0,-2878543369,2.3204795004,0.0223991715,1.5611862138,15.38664725122156,1.3739244130712915,269445000000.0,12650000.0,45.6775635256,2.0108571762,0.7655199699,6.3695412177,-103.62396339920949,10592.4976932806,28.8237836285,quarter,CFV
CFV,2021,3,0.1821010741,0.3800793163,0.2830502173549313,1.071347891770751,1.6875391028,8.9856788462,14.813072333290332,58.9102587262,0.9141663287,74.63749738819034,6.1958648272,0.046405443264276605,0.10740918279194644,0.04135752401134486,0.0504389361,0.0290574692,0.0313985087,5385752155.0,5585743728,2.3450498127,0.3766067261,1.8995750791,-16.45094363301778,1.380079316334719,269445000000.0,12650000.0,40.7232130447,1.9881497097,0.7576998703,-29.7389939867,393.52840577075096,10713.4789177075,51.1260091559,quarter,CFV
CFV,2021,2,0.4001260968,0.6234839191,0.3017044175031886,1.031995051193676,1.389291843,7.060209178,18.25078603498214,69.0706044101,1.1221435945,88.44353403958215,5.284447749,-0.0018054708505517575,0.05138897000540001,0.009654620629184821,0.0238511596,0.0028831291,0.0151200157,2009687502.0,-192172993,1.7579686432,0.0117371105,1.12994885,0.4295770698215115,1.6234839190558028,269445000000.0,12650000.0,87.0465657985,2.0639633858,0.9473498687,-5.0482114904,81.2356314624506,10319.9505119368,159.5992483527,quarter,CFV
CFV,2021,1,0.0,0.0,0.3023100199947912,1.0238714880474309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015319749225208717,0.060298670493663754,0.013920452189605744,0.0,0.0,0.0,0.0,1566586423,0.0,0.0,0.0,-3.918695177861713,1.7509706111698276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,CFV
CFV,2020,4,0.5154023689,0.6817049067,0.3206148405043298,1.0207176894703558,0.9726318958,5.1016971926,7.426974641482223,144.5186645553,0.1441181124,152.08975730918223,2.525625331,-0.08684283154963635,0.10474642032442434,-0.03062143773142687,0.0401400145,0.0140120542,0.0238686432,2741737911.0,-2305009694,1.6696371424,0.0065417863,0.8378925962,13.905616864053101,1.68170490673617,269445000000.0,12650000.0,51.9872012409,2.0867670091,1.2757796292,-9.6719409938,-64.25010371541502,10207.1768947036,124.2485788668,quarter,CFV
CFV,2020,3,0.0,0.0,0.3170826583116026,1.0271426998418973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02963838432837977,0.106135012545572,0.029627552443437125,0.0,0.0,0.0,0.0,1457582629,0.0,0.0,0.0,-18.414226971494145,1.2546518442725738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,CFV
