last_updated,group_name,name,value,unit,source,report_type
2022-09-28,Giá trị GDP (2010),Nông nghiệp,424501.0,Tỷ VNĐ,,9 tháng
2022-09-28,Giá trị GDP (2010),Nông nghiệp,148123.0,Tỷ VNĐ,,Quý 3
2022-09-28,Giá trị GDP hiện hành,Công nghiệp,2646169.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2022-09-28,Giá trị GDP hiện hành,Công nghiệp,948921.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2022-09-28,Giá trị GDP hiện hành,Dịch vụ,2825023.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2022-09-28,Giá trị GDP hiện hành,Dịch vụ,956208.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2022-09-28,Giá trị GDP hiện hành,GDP danh nghĩa,6839048.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2022-09-28,Giá trị GDP hiện hành,GDP danh nghĩa,2373152.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2022-09-28,Giá trị GDP hiện hành,Nông nghiệp,770891.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2022-09-28,Giá trị GDP hiện hành,Nông nghiệp,270101.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2022-09-28,Tăng trưởng thực của GDP,Công nghiệp,9.44,%,Tổng cục thống kê,9 tháng
2022-09-28,Tăng trưởng thực của GDP,Công nghiệp,12.91,%,Tổng cục thống kê,Quý 3
2022-09-28,Tăng trưởng thực của GDP,Dịch vụ,10.57,%,Tổng cục thống kê,9 tháng
2022-09-28,Tăng trưởng thực của GDP,Dịch vụ,18.86,%,Tổng cục thống kê,Quý 3
2022-09-28,Tăng trưởng thực của GDP,Nông nghiệp,2.99,%,Tổng cục thống kê,9 tháng
2022-09-28,Tăng trưởng thực của GDP,Nông nghiệp,3.24,%,Tổng cục thống kê,Quý 3
2022-09-28,Tăng trưởng thực của GDP,Tổng GDP,8.83,%,Tổng cục thống kê,9 tháng
2022-09-28,Tăng trưởng thực của GDP,Tổng GDP,13.67,%,Tổng cục thống kê,Quý 3
2022-12-28,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.78,%,Tổng cục thống kê,Quý 4
2022-12-28,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,41.3,%,Tổng cục thống kê,Quý 4
2022-12-28,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,12.95,%,Tổng cục thống kê,Quý 4
2022-12-28,Giá trị GDP (2010),Công nghiệp,562396.0,Tỷ VNĐ,,Quý 4
2022-12-28,Giá trị GDP (2010),Dịch vụ,666854.0,Tỷ VNĐ,,Quý 4
2022-12-28,Giá trị GDP (2010),GDP thực,1538951.0,Tỷ VNĐ,,Quý 4
2022-12-28,Giá trị GDP (2010),Nông nghiệp,178958.0,Tỷ VNĐ,,Quý 4
2022-12-28,Giá trị GDP hiện hành,Công nghiệp,1008490.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2022-12-28,Giá trị GDP hiện hành,Dịch vụ,1102360.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2022-12-28,Giá trị GDP hiện hành,GDP danh nghĩa,2669131.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2022-12-28,Giá trị GDP hiện hành,Nông nghiệp,345510.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2022-12-28,Tăng trưởng thực của GDP,Công nghiệp,4.22,%,Tổng cục thống kê,Quý 4
2022-12-28,Tăng trưởng thực của GDP,Dịch vụ,8.12,%,Tổng cục thống kê,Quý 4
2022-12-28,Tăng trưởng thực của GDP,Nông nghiệp,3.85,%,Tổng cục thống kê,Quý 4
2022-12-28,Tăng trưởng thực của GDP,Tổng GDP,5.92,%,Tổng cục thống kê,Quý 4
2023-03-28,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,35.47,%,Tổng cục thống kê,Quý 1
2023-03-28,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.65,%,Tổng cục thống kê,Quý 1
2023-03-28,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.66,%,Tổng cục thống kê,Quý 1
2023-03-28,Giá trị GDP (2010),Công nghiệp,459243.0,Tỷ VNĐ,,Quý 1
2023-03-28,Giá trị GDP (2010),Dịch vụ,590817.0,Tỷ VNĐ,,Quý 1
2023-03-28,Giá trị GDP (2010),GDP thực,1320755.0,Tỷ VNĐ,,Quý 1
2023-03-28,Giá trị GDP (2010),Nông nghiệp,140836.0,Tỷ VNĐ,,Quý 1
2023-03-28,Giá trị GDP hiện hành,Công nghiệp,816185.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2023-03-28,Giá trị GDP hiện hành,Dịch vụ,1004341.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2023-03-28,Giá trị GDP hiện hành,GDP danh nghĩa,2300882.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2023-03-28,Giá trị GDP hiện hành,Nông nghiệp,268224.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2023-03-28,Tăng trưởng thực của GDP,Công nghiệp,-0.4,%,Tổng cục thống kê,Quý 1
2023-03-28,Tăng trưởng thực của GDP,Dịch vụ,6.79,%,Tổng cục thống kê,Quý 1
2023-03-28,Tăng trưởng thực của GDP,Nông nghiệp,2.52,%,Tổng cục thống kê,Quý 1
2023-03-28,Tăng trưởng thực của GDP,Tổng GDP,3.32,%,Tổng cục thống kê,Quý 1
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,36.62,%,Tổng cục thống kê,6 tháng
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.64,%,Tổng cục thống kê,Quý 2
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.25,%,Tổng cục thống kê,6 tháng
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,42.94,%,Tổng cục thống kê,Quý 2
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.32,%,Tổng cục thống kê,6 tháng
2023-06-29,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,10.97,%,Tổng cục thống kê,Quý 2
2023-06-29,Giá trị GDP (2010),Công nghiệp,971854.0,Tỷ VNĐ,,6 tháng
2023-06-29,Giá trị GDP (2010),Công nghiệp,512383.0,Tỷ VNĐ,,Quý 2
2023-06-29,Giá trị GDP (2010),Dịch vụ,1212811.0,Tỷ VNĐ,,6 tháng
2023-06-29,Giá trị GDP (2010),Dịch vụ,623253.0,Tỷ VNĐ,,Quý 2
2023-06-29,Giá trị GDP (2010),GDP thực,2727672.0,Tỷ VNĐ,,6 tháng
2023-06-29,Giá trị GDP (2010),GDP thực,1407473.0,Tỷ VNĐ,,Quý 2
2023-06-29,Giá trị GDP (2010),Nông nghiệp,284870.0,Tỷ VNĐ,,6 tháng
2023-06-29,Giá trị GDP (2010),Nông nghiệp,143521.0,Tỷ VNĐ,,Quý 2
2023-06-29,Giá trị GDP hiện hành,Công nghiệp,1736335.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2023-06-29,Giá trị GDP hiện hành,Công nghiệp,920250.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2023-06-29,Giá trị GDP hiện hành,Dịch vụ,2050730.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2023-06-29,Giá trị GDP hiện hành,Dịch vụ,1049810.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2023-06-29,Giá trị GDP hiện hành,GDP danh nghĩa,4741481.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2023-06-29,Giá trị GDP hiện hành,GDP danh nghĩa,2444649.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2023-06-29,Giá trị GDP hiện hành,Nông nghiệp,536480.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2023-06-29,Giá trị GDP hiện hành,Nông nghiệp,268127.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2023-06-29,Tăng trưởng thực của GDP,Công nghiệp,1.13,%,Tổng cục thống kê,6 tháng
2023-06-29,Tăng trưởng thực của GDP,Công nghiệp,2.5,%,Tổng cục thống kê,Quý 2
2023-06-29,Tăng trưởng thực của GDP,Dịch vụ,6.33,%,Tổng cục thống kê,6 tháng
2023-06-29,Tăng trưởng thực của GDP,Dịch vụ,6.11,%,Tổng cục thống kê,Quý 2
2023-06-29,Tăng trưởng thực của GDP,Nông nghiệp,3.07,%,Tổng cục thống kê,6 tháng
2023-06-29,Tăng trưởng thực của GDP,Nông nghiệp,3.25,%,Tổng cục thống kê,Quý 2
2023-06-29,Tăng trưởng thực của GDP,Tổng GDP,3.72,%,Tổng cục thống kê,6 tháng
2023-06-29,Tăng trưởng thực của GDP,Tổng GDP,4.14,%,Tổng cục thống kê,Quý 2
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.16,%,Tổng cục thống kê,9 tháng
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,38.12,%,Tổng cục thống kê,Quý 3
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,42.72,%,Tổng cục thống kê,9 tháng
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,41.92,%,Tổng cục thống kê,Quý 3
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.51,%,Tổng cục thống kê,9 tháng
2023-10-02,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.76,%,Tổng cục thống kê,Quý 3
2023-10-02,Giá trị GDP (2010),Công nghiệp,1509766.0,Tỷ VNĐ,,9 tháng
2023-10-02,Giá trị GDP (2010),Công nghiệp,539924.0,Tỷ VNĐ,,Quý 3
2023-10-02,Giá trị GDP (2010),Dịch vụ,1840018.0,Tỷ VNĐ,,9 tháng
2023-10-02,Giá trị GDP (2010),Dịch vụ,626848.0,Tỷ VNĐ,,Quý 3
2023-10-02,Giá trị GDP (2010),GDP thực,4176814.0,Tỷ VNĐ,,9 tháng
2023-10-02,Giá trị GDP (2010),GDP thực,1450322.0,Tỷ VNĐ,,Quý 3
2023-10-02,Giá trị GDP (2010),Nông nghiệp,439759.0,Tỷ VNĐ,,9 tháng
2023-10-02,Giá trị GDP (2010),Nông nghiệp,154316.0,Tỷ VNĐ,,Quý 3
2023-10-02,Giá trị GDP hiện hành,Công nghiệp,2700557.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2023-10-02,Giá trị GDP hiện hành,Công nghiệp,968434.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2023-10-02,Giá trị GDP hiện hành,Dịch vụ,3104755.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2023-10-02,Giá trị GDP hiện hành,Dịch vụ,1065001.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2023-10-02,Giá trị GDP hiện hành,GDP danh nghĩa,7268043.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2023-10-02,Giá trị GDP hiện hành,GDP danh nghĩa,2540588.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2023-10-02,Giá trị GDP hiện hành,Nông nghiệp,836618.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2023-10-02,Giá trị GDP hiện hành,Nông nghiệp,298813.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2023-10-02,Tăng trưởng thực của GDP,Công nghiệp,2.41,%,Tổng cục thống kê,9 tháng
2023-10-02,Tăng trưởng thực của GDP,Công nghiệp,5.19,%,Tổng cục thống kê,Quý 3
2023-10-02,Tăng trưởng thực của GDP,Dịch vụ,6.32,%,Tổng cục thống kê,9 tháng
2023-10-02,Tăng trưởng thực của GDP,Dịch vụ,6.24,%,Tổng cục thống kê,Quý 3
2023-10-02,Tăng trưởng thực của GDP,Nông nghiệp,3.43,%,Tổng cục thống kê,9 tháng
2023-10-02,Tăng trưởng thực của GDP,Nông nghiệp,3.72,%,Tổng cục thống kê,Quý 3
2023-10-02,Tăng trưởng thực của GDP,Tổng GDP,4.24,%,Tổng cục thống kê,9 tháng
2023-10-02,Tăng trưởng thực của GDP,Tổng GDP,5.33,%,Tổng cục thống kê,Quý 3
2023-12-28,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.46,%,Tổng cục thống kê,Quý 4
2023-12-28,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,42.35,%,Tổng cục thống kê,Quý 4
2023-12-28,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,12.38,%,Tổng cục thống kê,Quý 4
2023-12-28,Giá trị GDP (2010),Công nghiệp,605975.0,Tỷ VNĐ,,Quý 4
2023-12-28,Giá trị GDP (2010),Dịch vụ,716362.0,Tỷ VNĐ,,Quý 4
2023-12-28,Giá trị GDP (2010),GDP thực,1643902.0,Tỷ VNĐ,,Quý 4
2023-12-28,Giá trị GDP (2010),Nông nghiệp,184545.0,Tỷ VNĐ,,Quý 4
2023-12-28,Giá trị GDP hiện hành,Công nghiệp,1094325.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2023-12-28,Giá trị GDP hiện hành,Dịch vụ,1237147.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2023-12-28,Giá trị GDP hiện hành,GDP danh nghĩa,2921187.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2023-12-28,Giá trị GDP hiện hành,Nông nghiệp,361551.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2023-12-28,Tăng trưởng thực của GDP,Công nghiệp,7.35,%,Tổng cục thống kê,Quý 4
2023-12-28,Tăng trưởng thực của GDP,Dịch vụ,7.29,%,Tổng cục thống kê,Quý 4
2023-12-28,Tăng trưởng thực của GDP,Nông nghiệp,4.13,%,Tổng cục thống kê,Quý 4
2023-12-28,Tăng trưởng thực của GDP,Tổng GDP,6.72,%,Tổng cục thống kê,Quý 4
2024-03-28,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,35.73,%,Tổng cục thống kê,Quý 1
2024-03-28,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.48,%,Tổng cục thống kê,Quý 1
2024-03-28,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.77,%,Tổng cục thống kê,Quý 1
2024-03-28,Giá trị GDP (2010),Công nghiệp,488208.0,Tỷ VNĐ,,Quý 1
2024-03-28,Giá trị GDP (2010),Dịch vụ,627420.0,Tỷ VNĐ,,Quý 1
2024-03-28,Giá trị GDP (2010),GDP thực,1396660.0,Tỷ VNĐ,,Quý 1
2024-03-28,Giá trị GDP (2010),Nông nghiệp,145600.0,Tỷ VNĐ,,Quý 1
2024-03-28,Giá trị GDP hiện hành,Công nghiệp,897978.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2024-03-28,Giá trị GDP hiện hành,Dịch vụ,1092719.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2024-03-28,Giá trị GDP hiện hành,GDP danh nghĩa,2513091.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2024-03-28,Giá trị GDP hiện hành,Nông nghiệp,295777.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2024-03-28,Tăng trưởng thực của GDP,Công nghiệp,6.28,%,Tổng cục thống kê,Quý 1
2024-03-28,Tăng trưởng thực của GDP,Dịch vụ,6.12,%,Tổng cục thống kê,Quý 1
2024-03-28,Tăng trưởng thực của GDP,Nông nghiệp,2.98,%,Tổng cục thống kê,Quý 1
2024-03-28,Tăng trưởng thực của GDP,Tổng GDP,5.66,%,Tổng cục thống kê,Quý 1
2024-06-28,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.04,%,Tổng cục thống kê,Quý 2
2024-06-28,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.34,%,Tổng cục thống kê,Quý 2
2024-06-28,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.3,%,Tổng cục thống kê,Quý 2
2024-06-28,Giá trị GDP (2010),Công nghiệp,545237.0,Tỷ VNĐ,,Quý 2
2024-06-28,Giá trị GDP (2010),Dịch vụ,677030.0,Tỷ VNĐ,,Quý 2
2024-06-28,Giá trị GDP (2010),GDP thực,1508387.0,Tỷ VNĐ,,Quý 2
2024-06-28,Giá trị GDP (2010),Nông nghiệp,151303.0,Tỷ VNĐ,,Quý 2
2024-06-28,Giá trị GDP hiện hành,Công nghiệp,1010232.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2024-06-28,Giá trị GDP hiện hành,Dịch vụ,1182165.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2024-06-28,Giá trị GDP hiện hành,GDP danh nghĩa,2727565.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2024-06-28,Giá trị GDP hiện hành,Nông nghiệp,308208.0,Tỷ VNĐ,Tổng cục thống kê,Quý 2
2024-06-28,Tăng trưởng thực của GDP,Công nghiệp,8.29,%,Tổng cục thống kê,Quý 2
2024-06-28,Tăng trưởng thực của GDP,Dịch vụ,7.06,%,Tổng cục thống kê,Quý 2
2024-06-28,Tăng trưởng thực của GDP,Nông nghiệp,3.34,%,Tổng cục thống kê,Quý 2
2024-06-28,Tăng trưởng thực của GDP,Tổng GDP,6.93,%,Tổng cục thống kê,Quý 2
2024-09-18,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,36.44,%,Tổng cục thống kê,6 tháng
2024-09-18,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.35,%,Tổng cục thống kê,6 tháng
2024-09-18,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.55,%,Tổng cục thống kê,6 tháng
2024-09-18,Giá trị GDP (2010),Công nghiệp,1035164.0,Tỷ VNĐ,,6 tháng
2024-09-18,Giá trị GDP (2010),Dịch vụ,1304919.0,Tỷ VNĐ,,6 tháng
2024-09-18,Giá trị GDP (2010),GDP thực,2907904.0,Tỷ VNĐ,,6 tháng
2024-09-18,Giá trị GDP (2010),Nông nghiệp,297533.0,Tỷ VNĐ,,6 tháng
2024-09-18,Giá trị GDP hiện hành,Công nghiệp,1911511.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2024-09-18,Giá trị GDP hiện hành,Dịch vụ,2273774.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2024-09-18,Giá trị GDP hiện hành,GDP danh nghĩa,5245201.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2024-09-18,Giá trị GDP hiện hành,Nông nghiệp,606019.0,Tỷ VNĐ,Tổng cục thống kê,6 tháng
2024-09-18,Tăng trưởng thực của GDP,Công nghiệp,7.51,%,Tổng cục thống kê,6 tháng
2024-09-18,Tăng trưởng thực của GDP,Dịch vụ,6.64,%,Tổng cục thống kê,6 tháng
2024-09-18,Tăng trưởng thực của GDP,Nông nghiệp,3.38,%,Tổng cục thống kê,6 tháng
2024-09-18,Tăng trưởng thực của GDP,Tổng GDP,6.42,%,Tổng cục thống kê,6 tháng
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.1,%,Tổng cục thống kê,9 tháng
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,38.67,%,Tổng cục thống kê,Quý 3
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,42.8,%,Tổng cục thống kê,9 tháng
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,41.58,%,Tổng cục thống kê,Quý 3
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.64,%,Tổng cục thống kê,9 tháng
2024-10-06,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.72,%,Tổng cục thống kê,Quý 3
2024-10-06,Giá trị GDP (2010),Công nghiệp,1623915.0,Tỷ VNĐ,,9 tháng
2024-10-06,Giá trị GDP (2010),Công nghiệp,588545.0,Tỷ VNĐ,,Quý 3
2024-10-06,Giá trị GDP (2010),Dịch vụ,1980801.0,Tỷ VNĐ,,9 tháng
2024-10-06,Giá trị GDP (2010),Dịch vụ,680490.0,Tỷ VNĐ,,Quý 3
2024-10-06,Giá trị GDP (2010),GDP thực,4472215.0,Tỷ VNĐ,,9 tháng
2024-10-06,Giá trị GDP (2010),GDP thực,1567923.0,Tỷ VNĐ,,Quý 3
2024-10-06,Giá trị GDP (2010),Nông nghiệp,460392.0,Tỷ VNĐ,,9 tháng
2024-10-06,Giá trị GDP (2010),Nông nghiệp,161767.0,Tỷ VNĐ,,Quý 3
2024-10-06,Giá trị GDP hiện hành,Công nghiệp,3005083.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2024-10-06,Giá trị GDP hiện hành,Công nghiệp,1119474.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2024-10-06,Giá trị GDP hiện hành,Dịch vụ,3466550.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2024-10-06,Giá trị GDP hiện hành,Dịch vụ,1203831.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2024-10-06,Giá trị GDP hiện hành,GDP danh nghĩa,8099698.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2024-10-06,Giá trị GDP hiện hành,GDP danh nghĩa,2894998.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2024-10-06,Giá trị GDP hiện hành,Nông nghiệp,942663.0,Tỷ VNĐ,Tổng cục thống kê,9 tháng
2024-10-06,Giá trị GDP hiện hành,Nông nghiệp,339433.0,Tỷ VNĐ,Tổng cục thống kê,Quý 3
2024-10-06,Tăng trưởng thực của GDP,Công nghiệp,8.19,%,Tổng cục thống kê,9 tháng
2024-10-06,Tăng trưởng thực của GDP,Công nghiệp,8.98,%,Tổng cục thống kê,Quý 3
2024-10-06,Tăng trưởng thực của GDP,Dịch vụ,6.95,%,Tổng cục thống kê,9 tháng
2024-10-06,Tăng trưởng thực của GDP,Dịch vụ,7.52,%,Tổng cục thống kê,Quý 3
2024-10-06,Tăng trưởng thực của GDP,Nông nghiệp,3.2,%,Tổng cục thống kê,9 tháng
2024-10-06,Tăng trưởng thực của GDP,Nông nghiệp,2.95,%,Tổng cục thống kê,Quý 3
2024-10-06,Tăng trưởng thực của GDP,Tổng GDP,6.82,%,Tổng cục thống kê,9 tháng
2024-10-06,Tăng trưởng thực của GDP,Tổng GDP,7.43,%,Tổng cục thống kê,Quý 3
2025-01-05,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,37.76,%,Tổng cục thống kê,Quý 4
2025-01-05,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,42.04,%,Tổng cục thống kê,Quý 4
2025-01-05,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,12.59,%,Tổng cục thống kê,Quý 4
2025-01-05,Giá trị GDP (2010),Công nghiệp,657896.0,Tỷ VNĐ,,Quý 4
2025-01-05,Giá trị GDP (2010),Dịch vụ,776143.0,Tỷ VNĐ,,Quý 4
2025-01-05,Giá trị GDP (2010),GDP thực,1773652.0,Tỷ VNĐ,,Quý 4
2025-01-05,Giá trị GDP (2010),Nông nghiệp,192991.0,Tỷ VNĐ,,Quý 4
2025-01-05,Giá trị GDP hiện hành,Công nghiệp,1245248.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2025-01-05,Giá trị GDP hiện hành,Dịch vụ,1386287.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2025-01-05,Giá trị GDP hiện hành,GDP danh nghĩa,3297408.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2025-01-05,Giá trị GDP hiện hành,Nông nghiệp,415226.0,Tỷ VNĐ,Tổng cục thống kê,Quý 4
2025-01-05,Tăng trưởng thực của GDP,Công nghiệp,8.35,%,Tổng cục thống kê,Quý 4
2025-01-05,Tăng trưởng thực của GDP,Dịch vụ,8.21,%,Tổng cục thống kê,Quý 4
2025-01-05,Tăng trưởng thực của GDP,Nông nghiệp,2.99,%,Tổng cục thống kê,Quý 4
2025-01-05,Tăng trưởng thực của GDP,Tổng GDP,7.55,%,Tổng cục thống kê,Quý 4
2025-07-06,Cơ cấu GDP  theo giá hiện tại,Công nghiệp,36.31,%,Tổng cục thống kê,Quý 1
2025-07-06,Cơ cấu GDP  theo giá hiện tại,Dịch vụ,43.44,%,Tổng cục thống kê,Quý 1
2025-07-06,Cơ cấu GDP  theo giá hiện tại,Nông nghiệp,11.56,%,Tổng cục thống kê,Quý 1
2025-07-06,Giá trị GDP (2010),Công nghiệp,526666.0,Tỷ VNĐ,,Quý 1
2025-07-06,Giá trị GDP (2010),Dịch vụ,681303.0,Tỷ VNĐ,,Quý 1
2025-07-06,Giá trị GDP (2010),GDP thực,1502807.0,Tỷ VNĐ,,Quý 1
2025-07-06,Giá trị GDP (2010),Nông nghiệp,153001.0,Tỷ VNĐ,,Quý 1
2025-07-06,Giá trị GDP hiện hành,Công nghiệp,1020031.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2025-07-06,Giá trị GDP hiện hành,Dịch vụ,1220270.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2025-07-06,Giá trị GDP hiện hành,GDP danh nghĩa,2809099.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2025-07-06,Giá trị GDP hiện hành,Nông nghiệp,324685.0,Tỷ VNĐ,Tổng cục thống kê,Quý 1
2025-07-06,Tăng trưởng thực của GDP,Công nghiệp,7.42,%,Tổng cục thống kê,Quý 1
2025-07-06,Tăng trưởng thực của GDP,Dịch vụ,7.7,%,Tổng cục thống kê,Quý 1
2025-07-06,Tăng trưởng thực của GDP,Nông nghiệp,3.74,%,Tổng cục thống kê,Quý 1
2025-07-06,Tăng trưởng thực của GDP,Tổng GDP,6.93,%,Tổng cục thống kê,Quý 1
